trail_id,name,area_name,city_name,state_name,country_name,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,units,lat,lng,summer_temp,winter_temp,annual_rain,annual_snow
10235575,Mt. Sterling via Baxter Creek Trail,Great Smoky Mountains National Park,Hartford,Tennessee,United States,"{'lat': 35.75117, 'lng': -83.10971}",8.6205,18829.278,1255.776,5,out and back,2.0,4.5,44,"['dogs-no', 'forest', 'river', 'views', 'wildlife']","['backpacking', 'hiking', 'nature-trips', 'trail-running']",i,35.75117,-83.10971,31.8,-6.9959999999999996,1166.8700000000001,32.388999999999996
10039311,Lower Mount Cammerer Trail,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75396, 'lng': -83.20703}",8.5794,23335.43,578.8152,5,out and back,1.0,4.5,35,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,35.75396,-83.20703,30.8,-7.095999999999999,1311.6799999999998,45.556
10245065,Elijah Oliver Place Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.59758, 'lng': -83.84334}",8.5405,1931.208,29.8704,1,out and back,3.0,4.0,53,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",i,35.59758,-83.84334,31.5,-6.1,1580.72,30.604000000000003
10353236,Rocky Top via Anthony Creek Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60501, 'lng': -83.7701}",8.2347,18829.278,1118.9208,5,out and back,2.0,4.5,41,"['dogs-no', 'forest', 'river', 'views', 'wildlife']","['camping', 'hiking', 'nature-trips']",i,35.60501,-83.7701,31.196000000000005,-6.4,1580.72,30.604000000000003
10276323,Newfound Gap to Indian Gap,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.61057, 'lng': -83.42605}",8.2339,5310.821999999999,256.9464,1,out and back,1.0,4.0,40,"['dogs-no', 'forest', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.61057,-83.42605,24.8,-11.5,1399.33,50.547000000000004
10235696,Grapeyard Ridge Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.70772, 'lng': -83.38335}",8.2144,23174.496,980.8464,5,out and back,2.0,4.0,47,"['forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'horseback-riding']",i,35.70772,-83.38335,31.7,-6.9,1268.4299999999998,36.217999999999996
10235671,Huskey Gap Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.66318, 'lng': -83.52673}",8.081,6115.4919999999975,381.0,1,out and back,2.0,4.0,34,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.66318,-83.52673,31.4,-7.2,1268.4299999999998,36.217999999999996
10038786,Brushy Mountain Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.69686, 'lng': -83.3878}",7.9799,18024.608,933.9072,5,out and back,2.0,4.0,34,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,35.69686,-83.3878,31.3,-6.896,1268.4299999999998,36.217999999999996
10306112,Courthouse Rock Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.65007, 'lng': -83.5128}",7.9205,3540.548,220.98,3,out and back,1.0,4.5,27,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,35.65007,-83.5128,30.296000000000003,-6.9,1268.4299999999998,36.217999999999996
10234202,Jakes Creek and Lynn Camp Prong,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.65234, 'lng': -83.58154}",7.8314,27036.912,1195.7304,3,out and back,2.0,4.0,22,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding', 'fly-fishing']",i,35.65234,-83.58154,30.5,-6.7,1268.4299999999998,36.217999999999996
10294985,Riverview Quiet Walkway,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.66337, 'lng': -83.52636}",7.8171,1448.406,42.9768,1,loop,1.0,4.0,35,"['dogs-no', 'forest', 'kids', 'river']","['hiking', 'walking']",i,35.66337,-83.52636,31.6,-7.0,1268.4299999999998,36.217999999999996
10012885,Sugarland Mountain Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.67171, 'lng': -83.58043}",7.6716,18829.278,1347.8256,5,point to point,2.0,4.5,30,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,35.67171,-83.58043,30.2,-7.0,1268.4299999999998,36.217999999999996
10011050,Little Bottoms Trail,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,"{'lat': 35.60914, 'lng': -83.93525}",7.6537,11104.446000000002,289.8648,3,out and back,2.0,4.0,35,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'fly-fishing']",i,35.60914,-83.93525,32.9,-5.6,1253.91,17.871000000000002
10008136,Appalachian Trail: Fontana Lake to Mount Squires,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.46048, 'lng': -83.81107}",7.612,24622.902,1590.7512,3,point to point,1.0,4.5,10,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,35.46048,-83.81107,31.296000000000003,-6.3,1580.72,30.604000000000003
10235590,Curry Mountain Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.67542, 'lng': -83.64643}",7.41,10299.776,391.9728,3,out and back,1.0,4.0,39,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.67542,-83.64643,31.5,-5.7959999999999985,1294.98,26.214999999999996
10111543,Gregory's Little Bald Trail,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,"{'lat': 35.54295, 'lng': -83.89432}",7.3672,16093.4,777.8496,5,out and back,2.0,4.5,14,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,35.54295,-83.89432,29.7,-6.8,1619.9399999999998,34.404999999999994
10028074,Cosby Self-Guided Nature Trail,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.7559, 'lng': -83.2078}",7.2537,1770.274,47.8536,1,loop,2.0,4.5,30,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.7559,-83.2078,30.996000000000002,-6.9959999999999996,1311.6799999999998,45.556
10111867,"Old Sugarlands, Twin Creeks, Gatlinburg Loop Trail",Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.68757, 'lng': -83.53477}",7.0751,16093.4,465.7344,3,loop,1.0,3.5,12,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.68757,-83.53477,32.596000000000004,-6.595999999999999,1143.27,28.133000000000003
10244630,Metcalf Bottoms Trail to Laurel Falls,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.67822, 'lng': -83.64762}",7.0488,19794.882,936.9552,5,out and back,1.0,4.0,17,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running']",i,35.67822,-83.64762,31.4,-5.8,1294.98,26.214999999999996
10030871,"Gabes Mountaun, Maddron Bald and Snake Den Ridge Loop",Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75722, 'lng': -83.20895}",6.9591,27358.78,1302.7152,7,loop,1.0,3.5,13,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'bike-touring', 'birding', 'camping', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'horseback-riding']",i,35.75722,-83.20895,31.0,-6.896,1311.6799999999998,45.556
10030854,Finley Cane Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60662, 'lng': -83.74499}",6.9441,8368.568000000001,190.8048,1,out and back,2.0,4.0,25,"['dogs-no', 'forest', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,35.60662,-83.74499,31.3,-6.4,1580.72,30.604000000000003
10033603,Old Settlers Trail,Great Smoky Mountains National Park,Sevierville,Tennessee,United States,"{'lat': 35.70774, 'lng': -83.37997}",6.7327,26071.308,1052.7792,3,point to point,1.0,4.0,25,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.70774,-83.37997,31.9,-6.7,1268.4299999999998,36.217999999999996
10235689,Lead Cove Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60661, 'lng': -83.74485}",6.648,5310.821999999999,353.8728,3,out and back,2.0,4.0,29,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,35.60661,-83.74485,31.3,-6.4,1580.72,30.604000000000003
10030856,Lead Cove and Finley Cane Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60663, 'lng': -83.74499}",6.6385,10782.578,446.8368,3,loop,1.0,4.0,36,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'horseback-riding']",i,35.60663,-83.74499,31.3,-6.4,1580.72,30.604000000000003
10242204,Thunderhead Prong Quiet Walkway,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.617490000000004, 'lng': -83.66965}",6.5052,2092.1420000000007,64.9224,1,out and back,1.0,3.5,19,"['dogs-no', 'kids', 'river']","['hiking', 'walking']",i,35.617490000000004,-83.66965,31.0,-6.2,1580.72,30.604000000000003
10349553,Whiteoak Sinks,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.62771, 'lng': -83.72638}",6.4908,7081.096,194.7672,1,out and back,1.0,4.5,33,"['dogs-no', 'forest', 'views', 'wildlife']","['hiking', 'trail-running']",i,35.62771,-83.72638,31.7,-5.9,1294.98,26.214999999999996
10299002,Mount Cammerer Loop - Low Gap and Lower Cammerer,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75595, 'lng': -83.208}",6.0457,26071.308,1050.9504,5,loop,1.0,4.5,18,"['forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'horseback-riding']",i,35.75595,-83.208,30.996000000000002,-6.9959999999999996,1311.6799999999998,45.556
10235566,Little River and Goshen Prong Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.65359, 'lng': -83.58002}",6.0372,21726.09,1363.98,5,point to point,1.0,4.0,18,"['cave', 'dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i,35.65359,-83.58002,30.5,-6.7,1268.4299999999998,36.217999999999996
10112071,Snake Den Ridge Low Gap Trail,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75363, 'lng': -83.20682}",5.9696,20438.618,1199.9976,5,loop,2.0,4.0,22,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,35.75363,-83.20682,30.8,-7.095999999999999,1311.6799999999998,45.556
10111114,Rabbit and Abrams Creeks Loop Trail,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,"{'lat': 35.60777, 'lng': -83.93649}",5.9314,24461.968,1219.8096,3,loop,1.0,4.0,11,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.60777,-83.93649,32.896,-5.2,1393.2899999999997,17.387999999999998
10259293,Appalachian Trail: Newfound Gap to Fontana Lake,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.61105, 'lng': -83.42533}",5.8673,61637.722,2461.8696,7,point to point,2.0,5.0,6,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,35.61105,-83.42533,24.996000000000002,-11.4,1399.33,50.547000000000004
10235663,Meigs Mountain Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.65192, 'lng': -83.58124}",5.8096,14805.928,450.7992,3,out and back,2.0,4.0,18,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,35.65192,-83.58124,30.5,-6.7,1268.4299999999998,36.217999999999996
10235661,Bote Mountain Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.62813, 'lng': -83.72532}",5.7249,21404.222,1050.9504,5,out and back,2.0,4.0,22,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,35.62813,-83.72532,31.8,-5.8,1294.98,26.214999999999996
10259290,Appalachian Trail: Newfound Gap to Davenport Gap,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.61071, 'lng': -83.42556}",5.6921,48923.936,1736.7504,7,point to point,2.0,5.0,10,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'trail-running', 'horseback-riding']",i,35.61071,-83.42556,24.9,-11.4,1399.33,50.547000000000004
10293410,Cades Cove Loop Hike,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60674, 'lng': -83.79496}",5.6746,16576.202,822.96,3,loop,2.0,4.0,11,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.60674,-83.79496,31.496000000000002,-6.1,1580.72,30.604000000000003
10253852,Tremont Logging History Auto Tour,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.64103, 'lng': -83.69049}",5.6601,9816.974,169.7736,1,out and back,2.0,4.0,7,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wildlife']","['fishing', 'hiking', 'mountain-biking', 'road-biking', 'scenic-driving', 'trail-running', 'walking', 'horseback-riding', 'fly-fishing']",i,35.64103,-83.69049,32.3,-5.3,1294.98,26.214999999999996
10270198,Abrams Falls Via Abrams Creek Campground,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,"{'lat': 35.61058, 'lng': -83.93256}",5.6052,15610.598,435.864,3,out and back,2.0,4.5,15,"['dogs-no', 'forest', 'waterfall']","['camping', 'hiking', 'trail-running']",i,35.61058,-83.93256,32.9,-5.6,1253.91,17.871000000000002
10270658,"Mount Sterling Loop (via Low Gap, Big Creek, Swallow Fork)",Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75576, 'lng': -83.20782}",5.4625,45866.19,2473.7568,5,loop,2.0,4.5,9,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running']",i,35.75576,-83.20782,30.9,-6.9959999999999996,1311.6799999999998,45.556
10235153,Ace Gap Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.64565, 'lng': -83.80544}",5.377999999999999,16415.268,538.8864,3,out and back,,4.0,18,"['dogs-no', 'forest', 'views']",['hiking'],i,35.64565,-83.80544,31.196000000000005,-6.4,1580.72,30.604000000000003
10002998,Cove Mountain Laurel Falls Loop Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.68795, 'lng': -83.53817}",5.316,25266.638,906.78,3,loop,2.0,3.5,13,"['dogs-no', 'forest', 'partially-paved', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.68795,-83.53817,32.596000000000004,-6.595999999999999,1294.98,26.214999999999996
10111793,Mount Cammerer via Groundhog Ridge Manway,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.78288, 'lng': -83.17382}",5.3092,24944.77,1934.8704,5,out and back,1.0,4.0,6,"['dogs-no', 'forest', 'views', 'wildlife']","['backpacking', 'camping', 'hiking']",i,35.78288,-83.17382,30.696000000000005,-7.2959999999999985,1311.6799999999998,45.556
10111113,Abrams Creek and Cooper Road Loop Trail,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,"{'lat': 35.60931, 'lng': -83.93526}",5.3009,18024.608,728.7768,3,loop,2.0,4.5,7,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,35.60931,-83.93526,32.9,-5.6,1253.91,17.871000000000002
10318533,Look Rock Tower,Great Smoky Mountains National Park,Maryville,Tennessee,United States,"{'lat': 35.63748, 'lng': -83.93763}",5.1332,965.604,14.9352,1,out and back,2.0,4.5,8,"['kids', 'views']","['nature-trips', 'walking']",i,35.63748,-83.93763,29.8,-7.2,1627.12,44.429
10111112,Abrams Creek Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60628, 'lng': -83.77778}",5.1292,14966.862,113.9952,3,loop,2.0,4.0,4,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.60628,-83.77778,31.3,-6.2959999999999985,1580.72,30.604000000000003
10111498,Gabes Mountain Trail to Greenbrier Creek,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75762, 'lng': -83.20969}",5.1232,13518.456,503.8344,3,out and back,1.0,4.0,11,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.75762,-83.20969,31.096000000000004,-6.896,1311.6799999999998,45.556
10111685,Laurel Creek Loop Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.62834, 'lng': -83.72625}",5.1085,16254.334,719.9376,3,loop,2.0,4.0,8,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,35.62834,-83.72625,31.6,-6.0,1294.98,26.214999999999996
10037739,Maddron Bald,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.76937, 'lng': -83.26669}",5.0638,22208.892000000003,1078.992,5,out and back,2.0,4.0,13,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,35.76937,-83.26669,31.6,-7.0,1268.4299999999998,36.217999999999996
10235579,Snake Den Ridge Trail,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75377, 'lng': -83.20691}",5.0076,17059.004,1063.752,5,out and back,2.0,4.0,16,"['forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'horseback-riding']",i,35.75377,-83.20691,30.8,-7.095999999999999,1311.6799999999998,45.556
